_1,_2
18.5,0.0629543950958986
8.0,0.01415775952938137
5.5,0.012313488833458905
7.0,0.014185853364993069
9.5,0.02581504288867588
13.0,0.03699314685830549
6.5,0.02136913633100273
8.0,0.01402196009781119
9.0,0.019547118133528697
4.0,0.006036940115413599
12.0,0.03802031738903362
5.5,0.006418719846757713
13.0,0.015102178346221632
5.5,0.005626368109985413
16.5,0.01180827014889341
9.0,0.02301699693874255
18.5,0.04209406894023691
11.5,0.021573664493911893
8.0,0.01650032960139079
11.5,0.029476751028209222
10.5,0.018446877707330007
4.0,0.005371696535878184
9.0,0.022989208110887505
10.5,0.039067067870150886
9.0,0.02842822791969766
8.0,0.01269789816127719
7.0,0.014603480751529873
6.5,0.007884059200858856
13.5,0.042932969776007114
6.5,0.0022865920365365156
5.0,0.007427219494709378
19.5,0.07323381306535241
5.5,0.01081112125683421
15.5,0.03674343277747408
6.5,0.007678614160657284
7.5,0.015129026354159839
7.0,0.01714263366557335
6.5,0.02232416899284231
15.0,0.041563373625732196
11.0,0.019478245053797482
5.0,0.009533288711512622
14.5,0.0419325640911341
7.0,0.01500277320985314
29.0,0.10686888360295721
7.0,0.017052864188356748
12.0,0.039968381147478256
52.0,0.21658331232203115
13.5,0.024221206031462685
8.0,0.010850370430413417
11.0,0.03927891376039033
52.0,0.23505592639482029
12.5,0.042707274360249584
5.0,0.011127625583010144
6.5,0.014599259098820351
17.0,0.044626711838662333
4.0,0.007366678229983681
32.0,0.14699691432861609
13.5,0.03291536044712425
7.0,0.02003535112291137
5.0,0.011024739087385884
8.5,0.025449892538425122
5.5,0.011795093911325443
4.5,0.010484359379129954
4.5,0.004728809268000431
33.0,0.11769426070141208
9.0,0.0172863712665017
8.5,0.01947335850141416
8.0,0.0167820668372466
4.5,0.008747240573650172
14.0,0.0357647757422223
12.0,0.046072255550239735
6.0,0.013983956446757349
3.5,0.009725901157998372
52.0,0.22845030221831691
14.0,0.04535295424042669
8.5,0.019244191927659016
7.0,0.017072628069326187
6.5,0.0161356287836355
23.0,0.06336143856151256
8.5,0.012321449138041134
21.5,0.06959745175561405
14.5,0.04070251950954917
8.5,0.024110206133314136
6.0,0.014657822225324689
15.5,0.031553648389673006
5.0,0.009409666662476895
11.0,0.025119054750488957
7.2,0.015153030097720887
19.0,0.06810527475754437
5.5,0.015769349922946513
4.0,0.01115324392230774
16.0,0.029777893613432773
20.0,0.057200891836693996
11.5,2.9560827279753683E-4
6.5,0.0061679172294022006
6.0,0.022342819961139435
7.5,0.019050221177825916
5.0,0.011133938160463359
5.5,0.009238443887339513
6.0,0.020667410186796603
5.5,0.00969986830720592
25.0,0.07664637988519633
12.0,0.04292556640952394
7.0,0.011425680609406552
14.0,0.046717927102040924
8.5,0.02008307652887172
9.0,0.01886880687266043
10.5,0.02420477088755395
5.5,0.008586649677577806
31.5,0.14567402113219996
7.5,0.020165310978990127
25.0,0.07062946765555461
4.0,0.005493995815461177
10.0,0.022553714878968092
8.5,0.03207678129254793
11.5,0.028261512107726372
10.0,0.02410427876389851
6.0,0.011633904217283242
16.0,0.04517981086584165
19.5,0.0690742477128289
24.0,0.0845501990330196
7.0,0.018645931185145036
4.5,0.005596951335893464
7.5,0.021518412430610912
17.5,0.08682916151488007
26.5,0.11218637059587616
11.5,0.0306273099289068
8.0,0.01636524556006848
6.5,0.007090926081167112
10.5,0.028095471963272913
4.5,0.01079590126380038
12.5,0.01626216898230623
11.5,0.027556736464556485
12.5,0.02958688175252723
23.5,0.05883351038619125
21.5,0.06743792738757103
10.5,0.033488346717903524
19.5,0.04513354874348477
17.5,0.054926720504822675
7.5,0.029255045642919177
6.5,0.015084646240338057
8.0,0.014117652410586086
4.5,0.010237121610460951
55.0,0.2121044971379827
11.0,0.02567631782519217
11.5,0.048422036110721364
8.0,0.01853180088688674
19.0,0.047607694068766346
4.0,0.006942083515506879
16.5,0.07831373672054572
5.5,0.010005726959013925
8.0,0.018229114734271985
32.5,0.1532514662064275
13.5,0.029969894186024287
7.5,0.013686836626448193
5.5,0.015964927348802862
8.5,0.016419701812666363
7.5,0.02237319295871702
15.0,0.060419858503678384
17.5,0.06479052354075335
5.5,0.007806362035703668
52.0,0.2294175535509231
13.5,0.0407828471131495
7.5,0.010405770469628912
9.5,0.015990717712833034
17.0,0.03616608335580894
11.5,0.04179519227687041
15.5,0.06327118304635408
6.0,0.02285593558510954
5.5,0.010650167482285136
7.0,0.010867325344358124
9.0,0.020664250298283976
41.0,0.1214593684239528
10.5,0.017983222528654287
15.5,0.03719261912190308
5.5,0.007888852973289196
5.0,0.006820620039446449
30.0,0.09873363747603224
5.5,0.009155966414610323
4.5,0.00880710088530087
9.5,0.036285730244939536
6.5,0.014833083779161023
6.0,0.006532423752682551
6.0,0.01285875602559425
13.5,0.019357903317914416
6.0,0.008063862193901091
8.0,0.02151191399970821
7.5,0.013568912492118295
6.5,0.018001370470461478
9.0,0.02132140092311948
21.0,0.03128761234305725
4.5,0.00634916911069988
14.0,0.03900319772401775
16.5,0.027556835741738256
7.5,0.011127741316397379
53.0,0.18048263333102998
13.0,0.03003044557506569
13.0,0.04012309029234256
12.0,0.035805171213798836
27.5,0.11358057239666257
6.5,0.01125389033201079
11.5,0.0135750690758186
12.0,0.02792337240336988
17.5,0.055408604764546635
5.5,0.011558006450897244
6.0,0.013102003566271747
6.0,0.01485077519580615
15.0,0.030635541140964388
5.5,0.008749296542451645
7.5,0.023117405350707065
7.5,0.013147093879473775
52.0,0.22737808683082228
10.0,0.01946247217436231
13.5,0.042487774829041924
9.5,0.018911946009209358
12.5,0.04273727569834495
7.0,0.019542906680152464
11.5,0.025412657983019137
17.5,0.05138024795958152
4.5,0.009037153082785802
7.5,0.014981430804906602
9.5,0.02330597341217478
5.5,0.011959508495629876
6.0,0.01944864395068055
14.5,0.044868406319407896
7.5,0.01812744140625
9.0,0.01832037503012212
6.0,0.009566567896284909
8.5,0.03055159103868693
12.0,0.01892992581083368
6.5,0.023176689180315846
6.5,0.01690125677783315
6.5,0.006225180378962004
13.0,0.05390799796425184
12.5,0.036724804611452444
6.5,0.015503684817719021
8.5,0.029036481302049843
15.5,0.01888903118482473
6.0,0.010740204107807617
6.0,0.01072176161753077
14.0,0.04961804243017227
9.5,0.020634735611655908
32.0,0.12274421717054229
52.0,0.2293435903177874
7.5,0.015986516496414215
7.5,0.016199468902711647
5.5,0.009739474211067058
33.5,0.0660507216424801
8.5,0.023920266880782207
16.0,0.03710055560165257
10.5,0.022568637554430122
6.5,0.004095869427507701
26.0,0.10398769287264567
5.5,0.015743589755875843
13.0,0.03796369948917405
25.5,0.09819176953642016
14.5,0.038269807459604066
6.0,0.015489687107184185
9.5,0.02987687361207207
6.5,0.018692522625982963
15.0,0.04268001749783794
12.0,0.024436817591623628
5.5,0.011802971706058984
7.0,0.022804544854836985
9.0,0.03004402578650921
19.0,0.04829749883118991
20.0,0.035128240595205744
14.0,0.047034152994234836
9.0,0.03777349772745605
19.5,0.03812384342913626
12.5,0.034133409139175924
6.5,0.010388448876558452
9.0,0.016312928769312143
6.5,0.01245986644258477
4.5,0.008000641612683894
7.5,0.01699069802083783
10.5,0.027640514062628654
7.0,0.02462458443291011
39.0,0.19513940475991517
13.0,0.039400190779967176
9.5,0.02738185684868654
8.0,0.02553121023850937
8.0,0.018949445600553484
12.5,0.03238505548710435
3.0,0.004720537973201277
7.5,0.016224802594815523
10.0,0.018159364597828468
7.0,0.011425524590535785
11.5,0.043948377396410936
6.5,0.01294515592034908
52.0,0.22196265328614798
9.0,0.014882608598309808
25.5,0.10149728139317922
7.5,0.0201477055981534
4.0,0.005284952962004384
34.5,0.1199812411151353
9.5,0.026544149554028132
52.0,0.21746582656345959
17.0,0.04924888535640936
12.0,0.02589578797666844
5.5,0.011708476112826247
4.0,0.009343417840186066
10.0,0.012765906485084341
6.0,0.013903771941293261
9.5,0.022033205317580077
10.5,0.02657771065085959
11.0,0.023369204088293065
4.0,0.006684194363373209
7.0,0.019063587290234798
7.0,0.015273556715684155
4.5,0.005496216296884875
6.5,0.018317744112140266
6.5,0.011439421654518403
6.0,0.012530212124549724
14.5,0.025271148652158067
17.5,0.059474721803797224
5.0,0.010872056524731765
8.0,0.011516277894531156
49.0,0.19053781894169533
17.0,0.04285756150247347
7.0,0.013132138414942521
4.0,0.007702730574240076
13.0,0.03241585211832702
17.0,0.04875027843623739
18.5,0.0702048017466145
28.0,0.13331866973976406
12.5,0.03008782804837664
6.5,0.010493815478611357
9.5,0.03281862341561121
7.0,0.019523046678139973
9.0,0.013406357221380252
21.5,0.062161056010334406
4.5,0.008480384330129456
4.5,0.006595738433447425
17.0,0.043795099094362175
16.5,0.0459189218670556
11.5,0.045230924515075585
7.5,0.020589446399530538
4.0,0.006736212089639149
5.0,0.009151130374616177
18.0,0.06006052687197173
4.5,0.006955062510540646
18.5,0.06976788464090124
18.0,0.015951078958218543
15.5,0.053587119072879344
9.5,0.01982725224751704
52.0,0.21686313476839617
7.0,0.02031112910422127
21.0,0.05435413388277043
7.5,0.009099616310270916
9.0,0.033032548892978256
7.0,0.013155059156052458
6.5,0.007644067007031287
13.5,0.025605854124999872
5.0,0.011862629047116205
14.0,0.026070323217330892
8.5,0.022288412690760383
6.0,0.010035185983880325
9.5,0.024980222247460666
9.0,0.02492187706280643
5.5,0.006839104327587485
18.5,0.026777941248812855
7.5,0.010457156772531688
7.5,0.01797981266658442
9.5,0.024369361008148
13.5,0.04752966080999075
6.0,0.017550951183014536
27.5,0.0954572858561752
9.0,0.03049843855535184
11.5,0.03725023264660287
6.0,0.013102729364670595
9.5,0.03415156467689671
4.0,0.005968439793764302
6.0,0.01586987420367253
6.5,0.018964693697935867
5.0,0.008242289715682246
4.0,0.006428207472780742
21.0,0.05422355627911597
7.5,0.01269944346140954
11.5,0.03374216779594626
8.0,0.025368553664744536
9.5,0.020544374321927423
9.0,0.02354917642861481
11.0,0.024220938977792053
5.0,0.006912955610391553
13.7,0.06389677599727851
8.0,0.01727853219755033
6.0,0.020613480782591325
8.0,0.023088312995532594
5.5,0.010779865386972927
4.0,0.00825032155988875
9.5,0.02392374852362115
5.5,0.00486236702510716
21.5,0.0494604585780229
19.0,0.06904284643812555
52.0,0.2380789481587186
6.5,0.026434402371025668
5.0,0.011103833486726158
29.0,0.10723334072356089
7.5,0.030831222503878167
6.5,0.02198676874692322
35.0,0.12091480312484447
10.5,0.0313057376793503
4.5,0.01111629750193685
4.0,0.007481884691625912
17.0,0.04773126672655773
19.0,0.051325445254230245
9.5,0.029005519183101132
5.5,0.01262488741860645
6.5,0.011645143656165296
10.5,0.032017543850707444
9.5,0.030285063941369112
11.0,0.040129611506800646
4.0,0.00462110228751354
7.0,0.02134678856160804
6.0,0.019482359566385735
7.0,0.01235212228196157
5.5,0.009624792661703675
5.0,0.009459333200154815
6.5,0.013386996200537057
36.0,0.16299231670234002
6.5,0.012992032865384253
8.5,0.020177123506567488
6.5,0.01874481878679078
11.5,0.037660430430627556
5.5,0.006900284402463224
9.5,0.021467040665864516
12.0,0.026386474690130998
9.5,0.03225335899984623
22.5,0.09661770084862047
5.5,0.009505747971392376
16.5,0.04958682951817712
7.0,0.022164860478081888
9.5,0.02637635398404608
9.0,0.024644379529702897
7.5,0.008380035579097111
5.0,0.011082516900777516
8.5,0.027892252797504093
5.0,0.007717800064371624
11.5,0.024002459572092714
8.5,0.0190275864493882
8.5,0.01671333979491414
21.0,0.05721280580838833
5.0,0.011841678096729846
23.5,0.07931352733245156
22.0,0.07514829063351604
8.0,0.016985446658910313
11.5,0.022410148750930284
36.5,0.10957672603769217
6.0,0.01421202212565008
4.5,0.012441870660700202
17.0,0.06212246385047039
30.0,0.10566441288053077
22.5,0.07193197946218903
4.5,0.006707918175748055
5.5,0.009792732078850114
8.5,0.020521643209582455
6.0,0.01050157335289786
4.5,0.009759462915832861
6.5,0.014591886716945704
10.0,0.01340796358946169
8.0,0.02918138190473226
8.0,0.021193065899691728
24.0,0.05758644198972455
6.0,0.009900403539245048
10.5,0.02464125807576076
4.5,0.011964226789202451
5.0,0.008646208060093105
10.5,0.02817975223484977
6.5,0.021538878320665616
11.0,0.05591035939206328
13.5,0.02678547347676683
9.0,0.024050758701659767
12.0,0.027026097419946545
7.0,0.012723341591037989
5.5,0.016713627115749332
7.0,0.017408254256682156
7.5,0.017359195176549665
11.0,0.022161488607300862
14.5,0.056358331850970035
6.5,0.019683174373473642
7.5,0.012720244597541177
36.0,0.11238943846373699
25.5,0.10396036447743498
4.5,0.008801722680223525
9.5,0.029429915715458176
8.0,0.01559866281828445
12.0,0.03065483127430782
8.5,0.011741923848643672
52.0,0.20945032363749552
52.0,0.24239202773122864
5.0,0.007260975381817228
12.0,0.028126502793697408
4.5,0.010879380839224385
9.0,0.021005886034414344
8.0,0.020609222102470213
19.0,0.06244605745190872
15.0,0.05080266375506714
12.0,0.03705627338393777
5.5,0.00603668459926983
8.0,0.016168998797804514
9.0,0.03137402398523861
14.5,0.045024922891310076
5.5,0.007212979246765433
23.5,0.07864835834719444
27.0,0.06095652474324646
9.5,0.027793709405960976
12.0,0.02092204544457431
11.0,0.02213658173880762
15.5,0.02773934751246661
7.5,0.013421744397746991
7.0,0.01919422577154587
13.5,0.024212472540959262
16.5,0.050937711438125234
8.5,0.019032599685839445
5.5,0.011942408017736992
7.5,0.01871442424843046
4.0,0.005102553664191129
7.5,0.015247161726701078
10.0,0.010375671522481086
52.0,0.21576232651710117
7.5,0.01942669068050526
15.5,0.03536366106997032
6.5,0.014041164827641865
19.0,0.07280816624626071
14.5,0.06477637043348057
12.8,0.026926572099566885
7.5,0.01658781837839873
4.5,0.011231756654780255
17.5,0.05984901383440436
7.5,0.0190295590968263
32.0,0.1394520167352979
7.0,0.02293737592910452
5.5,0.006698821288182136
7.5,0.01996198421001916
4.0,0.006894352719113531
5.5,0.01579611371290154
6.5,0.015538037433186535
14.0,0.05960537572793991
8.0,0.018101010255211027
7.0,0.008109078300164479
6.0,0.014017058774835486
14.5,0.029879951690727595
7.5,0.019163561797458147
5.5,0.013797570170055498
6.0,0.018259030430457204
11.5,0.034014164813990604
5.0,0.007914242932382447
5.0,0.007941433799084165
13.0,0.027759094884541563
7.5,0.021768844941676017
8.0,0.015727293177817035
5.5,0.01075962396318291
19.5,0.07797697813471666
8.5,0.018445195396924907
11.5,0.024372290698446465
11.5,0.025163435604346193
11.5,0.03624218098504085
7.5,0.009370241472454686
7.0,0.015692433117448727
7.5,0.02024928409453723
10.0,0.022179005517985698
4.0,0.009477053959787148
5.0,0.012100799373486546
10.0,0.03423120583996868
21.0,0.06751158590044494
14.5,0.04943331423639555
11.5,0.031934585905848474
8.5,0.01795316701061693
13.5,0.041053632492455173
9.0,0.016406521127935503
9.0,0.019757130295480776
9.0,0.03249026189882599
12.0,0.03982483508941311
3.0,3.782518083569501E-4
24.0,0.10766288640325417
11.5,0.027087558234025356
9.5,0.01596955478251343
30.5,0.10600915251204535
7.5,0.02042835174017544
4.5,0.009041914895208643
7.0,0.011112839078445076
5.5,0.01241652082511616
10.5,0.026656880948243568
7.5,0.020839203757784048
11.5,0.0335323947607233
4.5,0.01011513862336207
18.5,0.061961640483639
6.0,0.0071783237474808154
5.5,0.0063982935978499625
66.0,0.20435761491206056
27.0,0.11918851137277564
16.0,0.044124283867345564
11.5,0.023773252428346246
21.0,0.05474217376835388
13.5,0.04158156243988817
4.5,0.008735884117931966
21.0,0.05874389853924457
20.0,0.04020478552434317
6.0,0.014930882986692925
20.0,0.06271376516971124
10.0,0.03898068536388262
11.0,0.029748018212927937
6.0,0.010157782440160506
9.0,0.02592157751688219
3.5,0.007049960996144954
8.5,0.028985460764622464
5.5,0.010964716742065034
3.5,0.007907727576572664
4.0,0.005310195614154065
4.5,0.011403788487149813
4.5,0.009854665530576678
15.0,0.042398981096817376
8.5,0.020854992863855334
18.0,0.07336148163149307
5.5,0.013974770522371413
7.5,0.015175439163044367
